timestamp,category,name,slug,version_id,version_number,version_type,file_name,file_url,dest_path,status,message
2025-12-03T14:06:51.281379,server,When Dungeons Arise,when-dungeons-arise,wiCQJUDT,2.1.57-1.20.1,release,DungeonsArise-1.20.1-2.1.57-release.jar,https://cdn.modrinth.com/data/8DfbfASn/versions/wiCQJUDT/DungeonsArise-1.20.1-2.1.57-release.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\DungeonsArise-1.20.1-2.1.57-release.jar,downloaded,
2025-12-03T14:07:21.363472,server,Dungeons Plus,dungeons-plus,PmMZr5jQ,1.5.0,release,dungeons_plus-1.20.1-1.5.0.jar,https://cdn.modrinth.com/data/5fNJnSba/versions/PmMZr5jQ/dungeons_plus-1.20.1-1.5.0.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\dungeons_plus-1.20.1-1.5.0.jar,downloaded,
2025-12-03T14:07:23.305926,server,YUNG's Better Dungeons,yungs-better-dungeons,kPiQ6v4q,1.20-Forge-4.0.4,release,YungsBetterDungeons-1.20-Forge-4.0.4.jar,https://cdn.modrinth.com/data/o1C1Dkj5/versions/kPiQ6v4q/YungsBetterDungeons-1.20-Forge-4.0.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\YungsBetterDungeons-1.20-Forge-4.0.4.jar,downloaded,
2025-12-03T14:07:25.252201,server,YUNG's Better Mineshafts,yungs-better-mineshafts,kVO57zxB,1.20-Forge-4.0.4,release,YungsBetterMineshafts-1.20-Forge-4.0.4.jar,https://cdn.modrinth.com/data/HjmxVlSr/versions/kVO57zxB/YungsBetterMineshafts-1.20-Forge-4.0.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\YungsBetterMineshafts-1.20-Forge-4.0.4.jar,downloaded,
2025-12-03T14:07:28.779442,server,YUNG's Better Strongholds,yungs-better-strongholds,rwiShgsc,1.20-Forge-4.0.3,release,YungsBetterStrongholds-1.20-Forge-4.0.3.jar,https://cdn.modrinth.com/data/kidLKymU/versions/rwiShgsc/YungsBetterStrongholds-1.20-Forge-4.0.3.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\YungsBetterStrongholds-1.20-Forge-4.0.3.jar,downloaded,
2025-12-03T14:07:31.219298,server,YUNG's Better Nether Fortresses,yungs-better-nether-fortresses,2nUEz0zq,1.20-Forge-2.0.6,release,YungsBetterNetherFortresses-1.20-Forge-2.0.6.jar,https://cdn.modrinth.com/data/Z2mXHnxP/versions/2nUEz0zq/YungsBetterNetherFortresses-1.20-Forge-2.0.6.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\YungsBetterNetherFortresses-1.20-Forge-2.0.6.jar,downloaded,
2025-12-03T14:07:32.574328,server,YUNG's API,yungs-api,PJOYAmAs,1.20-Forge-4.0.6,release,YungsApi-1.20-Forge-4.0.6.jar,https://cdn.modrinth.com/data/Ua7DFN59/versions/PJOYAmAs/YungsApi-1.20-Forge-4.0.6.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\YungsApi-1.20-Forge-4.0.6.jar,downloaded,
2025-12-03T14:07:38.674713,server,Ars Nouveau,ars-nouveau,j0U7icsc,ars_nouveau-1.20.1-4.3.0,release,ars_nouveau-1.20.1-4.3.0-all.jar,https://cdn.modrinth.com/data/TKB6INcv/versions/j0U7icsc/ars_nouveau-1.20.1-4.3.0-all.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\ars_nouveau-1.20.1-4.3.0-all.jar,downloaded,
2025-12-03T14:07:40.473681,server,Patchouli,patchouli,8Qyw08ld,1.20.1-84.1-forge,release,Patchouli-1.20.1-84.1-FORGE.jar,https://cdn.modrinth.com/data/nU0bVIaL/versions/8Qyw08ld/Patchouli-1.20.1-84.1-FORGE.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\Patchouli-1.20.1-84.1-FORGE.jar,downloaded,
2025-12-03T14:07:42.494705,server,GeckoLib,geckolib,ISrpRn5q,4.2.3,release,geckolib-forge-1.20.1-4.2.3.jar,https://cdn.modrinth.com/data/8BmcQJ2H/versions/ISrpRn5q/geckolib-forge-1.20.1-4.2.3.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\geckolib-forge-1.20.1-4.2.3.jar,downloaded,
2025-12-03T14:07:53.703391,server,Create,create,8amzvn9x,mc1.20.1-6.0.8,release,create-1.20.1-6.0.8.jar,https://cdn.modrinth.com/data/LNytGWDc/versions/8amzvn9x/create-1.20.1-6.0.8.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\create-1.20.1-6.0.8.jar,downloaded,
2025-12-03T14:07:54.746657,server,Flywheel,flywheel,,,,,,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server,error,version not found
2025-12-03T14:07:55.284255,server,Immersive Engineering,immersive-engineering,,,,,,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server,error,version not found
2025-12-03T14:09:15.791048,server,When Dungeons Arise,when-dungeons-arise,wiCQJUDT,2.1.57-1.20.1,release,DungeonsArise-1.20.1-2.1.57-release.jar,https://cdn.modrinth.com/data/8DfbfASn/versions/wiCQJUDT/DungeonsArise-1.20.1-2.1.57-release.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\DungeonsArise-1.20.1-2.1.57-release.jar,skipped,file exists
2025-12-03T14:09:16.306953,server,Dungeons Plus,dungeons-plus,PmMZr5jQ,1.5.0,release,dungeons_plus-1.20.1-1.5.0.jar,https://cdn.modrinth.com/data/5fNJnSba/versions/PmMZr5jQ/dungeons_plus-1.20.1-1.5.0.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\dungeons_plus-1.20.1-1.5.0.jar,skipped,file exists
2025-12-03T14:09:16.895035,server,YUNG's Better Dungeons,yungs-better-dungeons,kPiQ6v4q,1.20-Forge-4.0.4,release,YungsBetterDungeons-1.20-Forge-4.0.4.jar,https://cdn.modrinth.com/data/o1C1Dkj5/versions/kPiQ6v4q/YungsBetterDungeons-1.20-Forge-4.0.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\YungsBetterDungeons-1.20-Forge-4.0.4.jar,skipped,file exists
2025-12-03T14:09:18.554874,server,YUNG's Better Mineshafts,yungs-better-mineshafts,kVO57zxB,1.20-Forge-4.0.4,release,YungsBetterMineshafts-1.20-Forge-4.0.4.jar,https://cdn.modrinth.com/data/HjmxVlSr/versions/kVO57zxB/YungsBetterMineshafts-1.20-Forge-4.0.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\YungsBetterMineshafts-1.20-Forge-4.0.4.jar,skipped,file exists
2025-12-03T14:09:19.087767,server,YUNG's Better Strongholds,yungs-better-strongholds,rwiShgsc,1.20-Forge-4.0.3,release,YungsBetterStrongholds-1.20-Forge-4.0.3.jar,https://cdn.modrinth.com/data/kidLKymU/versions/rwiShgsc/YungsBetterStrongholds-1.20-Forge-4.0.3.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\YungsBetterStrongholds-1.20-Forge-4.0.3.jar,skipped,file exists
2025-12-03T14:09:19.663167,server,YUNG's Better Nether Fortresses,yungs-better-nether-fortresses,2nUEz0zq,1.20-Forge-2.0.6,release,YungsBetterNetherFortresses-1.20-Forge-2.0.6.jar,https://cdn.modrinth.com/data/Z2mXHnxP/versions/2nUEz0zq/YungsBetterNetherFortresses-1.20-Forge-2.0.6.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\YungsBetterNetherFortresses-1.20-Forge-2.0.6.jar,skipped,file exists
2025-12-03T14:09:20.209239,server,YUNG's API,yungs-api,PJOYAmAs,1.20-Forge-4.0.6,release,YungsApi-1.20-Forge-4.0.6.jar,https://cdn.modrinth.com/data/Ua7DFN59/versions/PJOYAmAs/YungsApi-1.20-Forge-4.0.6.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\YungsApi-1.20-Forge-4.0.6.jar,skipped,file exists
2025-12-03T14:09:20.791437,server,Ars Nouveau,ars-nouveau,j0U7icsc,ars_nouveau-1.20.1-4.3.0,release,ars_nouveau-1.20.1-4.3.0-all.jar,https://cdn.modrinth.com/data/TKB6INcv/versions/j0U7icsc/ars_nouveau-1.20.1-4.3.0-all.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\ars_nouveau-1.20.1-4.3.0-all.jar,skipped,file exists
2025-12-03T14:09:21.284868,server,Patchouli,patchouli,8Qyw08ld,1.20.1-84.1-forge,release,Patchouli-1.20.1-84.1-FORGE.jar,https://cdn.modrinth.com/data/nU0bVIaL/versions/8Qyw08ld/Patchouli-1.20.1-84.1-FORGE.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\Patchouli-1.20.1-84.1-FORGE.jar,skipped,file exists
2025-12-03T14:09:21.884862,server,GeckoLib,geckolib,ISrpRn5q,4.2.3,release,geckolib-forge-1.20.1-4.2.3.jar,https://cdn.modrinth.com/data/8BmcQJ2H/versions/ISrpRn5q/geckolib-forge-1.20.1-4.2.3.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\geckolib-forge-1.20.1-4.2.3.jar,skipped,file exists
2025-12-03T14:09:22.474916,server,Create,create,8amzvn9x,mc1.20.1-6.0.8,release,create-1.20.1-6.0.8.jar,https://cdn.modrinth.com/data/LNytGWDc/versions/8amzvn9x/create-1.20.1-6.0.8.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\create-1.20.1-6.0.8.jar,skipped,file exists
2025-12-03T14:09:23.534682,server,Flywheel,flywheel,,,,,,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server,error,version not found
2025-12-03T14:09:24.044650,server,Immersive Engineering,immersive-engineering,,,,,,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server,error,version not found
2025-12-03T14:09:24.616601,server,Ad Astra,ad-astra,Qf7QFXk2,1.15.20,release,ad_astra-forge-1.20.1-1.15.20.jar,https://cdn.modrinth.com/data/3ufwT9JF/versions/Qf7QFXk2/ad_astra-forge-1.20.1-1.15.20.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\ad_astra-forge-1.20.1-1.15.20.jar,skipped,file exists
2025-12-03T14:09:26.491292,server,Architectury API,architectury-api,1MKTLiiG,9.2.14+forge,release,architectury-9.2.14-forge.jar,https://cdn.modrinth.com/data/lhGA9TYQ/versions/1MKTLiiG/architectury-9.2.14-forge.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\architectury-9.2.14-forge.jar,downloaded,
2025-12-03T14:09:27.675552,server,Botarium,botarium,O7D6FTfW,2.3.4,release,botarium-forge-1.20.1-2.3.4.jar,https://cdn.modrinth.com/data/2u6LRnMa/versions/O7D6FTfW/botarium-forge-1.20.1-2.3.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\botarium-forge-1.20.1-2.3.4.jar,downloaded,
2025-12-03T14:09:28.974627,server,Resourceful Lib,resourceful-lib,vT6jM3KI,2.1.4,release,resourcefullib-forge-1.20.1-2.1.4.jar,https://cdn.modrinth.com/data/G1hIVOrD/versions/vT6jM3KI/resourcefullib-forge-1.20.1-2.1.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\resourcefullib-forge-1.20.1-2.1.4.jar,downloaded,
2025-12-03T14:09:30.494104,server,Advanced Mining Dimension,advanced-mining-dimension,opIBLugU,forge-1.20.1-1.0.4,beta,mining_dimension-1.20.1-1.0.4.jar,https://cdn.modrinth.com/data/XRETyQl3/versions/opIBLugU/mining_dimension-1.20.1-1.0.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\mining_dimension-1.20.1-1.0.4.jar,downloaded,
2025-12-03T14:09:32.883077,server,Terralith,terralith,WeYhEb5d,2.5.4,release,Terralith_1.20.x_v2.5.4.jar,https://cdn.modrinth.com/data/8oi3bsk5/versions/WeYhEb5d/Terralith_1.20.x_v2.5.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\Terralith_1.20.x_v2.5.4.jar,downloaded,
2025-12-03T14:09:33.384915,server,FTB Ultimine,ftb-ultimine,,,,,,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server,error,version not found
2025-12-03T14:09:34.954128,server,Sophisticated Backpacks,sophisticated-backpacks,ePNVFnS7,1.20.1-3.24.12.1411,release,sophisticatedbackpacks-1.20.1-3.24.12.1411.jar,https://cdn.modrinth.com/data/TyCTlI4b/versions/ePNVFnS7/sophisticatedbackpacks-1.20.1-3.24.12.1411.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\sophisticatedbackpacks-1.20.1-3.24.12.1411.jar,downloaded,
2025-12-03T14:09:35.825784,server,Ad Astra,ad-astra,Qf7QFXk2,1.15.20,release,ad_astra-forge-1.20.1-1.15.20.jar,https://cdn.modrinth.com/data/3ufwT9JF/versions/Qf7QFXk2/ad_astra-forge-1.20.1-1.15.20.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\ad_astra-forge-1.20.1-1.15.20.jar,downloaded,
2025-12-03T14:09:36.328586,server,Iron Chests,iron-chests,YjbOtYwN,1.20.1-14.4.4,release,ironchest-1.20.1-14.4.4.jar,https://cdn.modrinth.com/data/P3iIrPH3/versions/YjbOtYwN/ironchest-1.20.1-14.4.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\ironchest-1.20.1-14.4.4.jar,downloaded,
2025-12-03T14:09:36.425210,server,Architectury API,architectury-api,1MKTLiiG,9.2.14+forge,release,architectury-9.2.14-forge.jar,https://cdn.modrinth.com/data/lhGA9TYQ/versions/1MKTLiiG/architectury-9.2.14-forge.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\architectury-9.2.14-forge.jar,skipped,file exists
2025-12-03T14:09:37.084569,server,Botarium,botarium,O7D6FTfW,2.3.4,release,botarium-forge-1.20.1-2.3.4.jar,https://cdn.modrinth.com/data/2u6LRnMa/versions/O7D6FTfW/botarium-forge-1.20.1-2.3.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\botarium-forge-1.20.1-2.3.4.jar,skipped,file exists
2025-12-03T14:09:37.635557,server,Resourceful Lib,resourceful-lib,vT6jM3KI,2.1.4,release,resourcefullib-forge-1.20.1-2.1.4.jar,https://cdn.modrinth.com/data/G1hIVOrD/versions/vT6jM3KI/resourcefullib-forge-1.20.1-2.1.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\resourcefullib-forge-1.20.1-2.1.4.jar,skipped,file exists
2025-12-03T14:09:37.711090,server,Curios API,curios,IPQlZkz1,5.14.1+1.20.1,release,curios-forge-5.14.1+1.20.1.jar,https://cdn.modrinth.com/data/vvuO3ImH/versions/IPQlZkz1/curios-forge-5.14.1%2B1.20.1.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\curios-forge-5.14.1+1.20.1.jar,downloaded,
2025-12-03T14:09:38.373321,server,Advanced Mining Dimension,advanced-mining-dimension,opIBLugU,forge-1.20.1-1.0.4,beta,mining_dimension-1.20.1-1.0.4.jar,https://cdn.modrinth.com/data/XRETyQl3/versions/opIBLugU/mining_dimension-1.20.1-1.0.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\mining_dimension-1.20.1-1.0.4.jar,skipped,file exists
2025-12-03T14:09:38.897390,server,Terralith,terralith,WeYhEb5d,2.5.4,release,Terralith_1.20.x_v2.5.4.jar,https://cdn.modrinth.com/data/8oi3bsk5/versions/WeYhEb5d/Terralith_1.20.x_v2.5.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\Terralith_1.20.x_v2.5.4.jar,skipped,file exists
2025-12-03T14:09:39.553268,server,FTB Ultimine,ftb-ultimine,,,,,,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server,error,version not found
2025-12-03T14:09:39.921414,server,Cloth Config API,cloth-config,t8TXrZvZ,11.1.136+forge,release,cloth-config-11.1.136-forge.jar,https://cdn.modrinth.com/data/9s6osm5g/versions/t8TXrZvZ/cloth-config-11.1.136-forge.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\cloth-config-11.1.136-forge.jar,downloaded,
2025-12-03T14:09:40.346057,server,Sophisticated Backpacks,sophisticated-backpacks,ePNVFnS7,1.20.1-3.24.12.1411,release,sophisticatedbackpacks-1.20.1-3.24.12.1411.jar,https://cdn.modrinth.com/data/TyCTlI4b/versions/ePNVFnS7/sophisticatedbackpacks-1.20.1-3.24.12.1411.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\sophisticatedbackpacks-1.20.1-3.24.12.1411.jar,skipped,file exists
2025-12-03T14:09:40.856480,server,Iron Chests,iron-chests,YjbOtYwN,1.20.1-14.4.4,release,ironchest-1.20.1-14.4.4.jar,https://cdn.modrinth.com/data/P3iIrPH3/versions/YjbOtYwN/ironchest-1.20.1-14.4.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\ironchest-1.20.1-14.4.4.jar,skipped,file exists
2025-12-03T14:09:41.364842,server,Balm,balm,Ue8C6cKq,7.3.37+forge-1.20.1,release,balm-forge-1.20.1-7.3.37-all.jar,https://cdn.modrinth.com/data/MBAkmtvl/versions/Ue8C6cKq/balm-forge-1.20.1-7.3.37-all.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\balm-forge-1.20.1-7.3.37-all.jar,downloaded,
2025-12-03T14:09:41.545271,server,Curios API,curios,IPQlZkz1,5.14.1+1.20.1,release,curios-forge-5.14.1+1.20.1.jar,https://cdn.modrinth.com/data/vvuO3ImH/versions/IPQlZkz1/curios-forge-5.14.1%2B1.20.1.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\curios-forge-5.14.1+1.20.1.jar,skipped,file exists
2025-12-03T14:09:42.175847,server,Cloth Config API,cloth-config,t8TXrZvZ,11.1.136+forge,release,cloth-config-11.1.136-forge.jar,https://cdn.modrinth.com/data/9s6osm5g/versions/t8TXrZvZ/cloth-config-11.1.136-forge.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\cloth-config-11.1.136-forge.jar,skipped,file exists
2025-12-03T14:09:43.175009,server,Balm,balm,Ue8C6cKq,7.3.37+forge-1.20.1,release,balm-forge-1.20.1-7.3.37-all.jar,https://cdn.modrinth.com/data/MBAkmtvl/versions/Ue8C6cKq/balm-forge-1.20.1-7.3.37-all.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\balm-forge-1.20.1-7.3.37-all.jar,skipped,file exists
2025-12-03T14:09:57.117825,client,AppleSkin,appleskin,XdXDExVF,2.5.1+mc1.20.1,release,appleskin-forge-mc1.20.1-2.5.1.jar,https://cdn.modrinth.com/data/EsAfCjCV/versions/XdXDExVF/appleskin-forge-mc1.20.1-2.5.1.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\client\appleskin-forge-mc1.20.1-2.5.1.jar,downloaded,
2025-12-03T14:09:58.935861,client,JEI,jei,ruHSy16N,15.20.0.127,beta,jei-1.20.1-forge-15.20.0.127.jar,https://cdn.modrinth.com/data/u6dRKJwZ/versions/ruHSy16N/jei-1.20.1-forge-15.20.0.127.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\client\jei-1.20.1-forge-15.20.0.127.jar,downloaded,
2025-12-03T14:10:00.436961,client,Jade,jade,LecuGude,11.13.2+forge,release,Jade-1.20.1-Forge-11.13.2.jar,https://cdn.modrinth.com/data/nvQzSEkH/versions/LecuGude/Jade-1.20.1-Forge-11.13.2.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\client\Jade-1.20.1-Forge-11.13.2.jar,downloaded,
2025-12-03T14:10:02.255141,client,Embeddium,embeddium,UTbfe5d1,0.3.31+mc1.20.1,release,embeddium-0.3.31+mc1.20.1.jar,https://cdn.modrinth.com/data/sk9rgfiA/versions/UTbfe5d1/embeddium-0.3.31%2Bmc1.20.1.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\client\embeddium-0.3.31+mc1.20.1.jar,downloaded,
2025-12-03T14:10:04.482876,client,Oculus,oculus,iQ1SwGc3,1.20.1-1.8.0,release,oculus-mc1.20.1-1.8.0.jar,https://cdn.modrinth.com/data/GchcoXML/versions/iQ1SwGc3/oculus-mc1.20.1-1.8.0.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\client\oculus-mc1.20.1-1.8.0.jar,downloaded,
2025-12-03T14:10:05.645128,client,FerriteCore,ferrite-core,DG5Fn9Sz,6.0.1,release,ferritecore-6.0.1-forge.jar,https://cdn.modrinth.com/data/uXXizFIs/versions/DG5Fn9Sz/ferritecore-6.0.1-forge.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\client\ferritecore-6.0.1-forge.jar,downloaded,
2025-12-03T14:10:14.385063,client,JourneyMap,journeymap,r7FWVNCs,1.20.1-5.10.3-forge,release,journeymap-1.20.1-5.10.3-forge.jar,https://cdn.modrinth.com/data/lfHFW1mp/versions/r7FWVNCs/journeymap-1.20.1-5.10.3-forge.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\client\journeymap-1.20.1-5.10.3-forge.jar,downloaded,
2025-12-03T14:21:19.297897+00:00,server,When Dungeons Arise,when-dungeons-arise,wiCQJUDT,2.1.57-1.20.1,release,DungeonsArise-1.20.1-2.1.57-release.jar,https://cdn.modrinth.com/data/8DfbfASn/versions/wiCQJUDT/DungeonsArise-1.20.1-2.1.57-release.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\DungeonsArise-1.20.1-2.1.57-release.jar,skipped,file exists
2025-12-03T14:21:19.848043+00:00,server,Dungeons Plus,dungeons-plus,PmMZr5jQ,1.5.0,release,dungeons_plus-1.20.1-1.5.0.jar,https://cdn.modrinth.com/data/5fNJnSba/versions/PmMZr5jQ/dungeons_plus-1.20.1-1.5.0.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\dungeons_plus-1.20.1-1.5.0.jar,skipped,file exists
2025-12-03T14:21:20.407762+00:00,server,YUNG's Better Dungeons,yungs-better-dungeons,kPiQ6v4q,1.20-Forge-4.0.4,release,YungsBetterDungeons-1.20-Forge-4.0.4.jar,https://cdn.modrinth.com/data/o1C1Dkj5/versions/kPiQ6v4q/YungsBetterDungeons-1.20-Forge-4.0.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\YungsBetterDungeons-1.20-Forge-4.0.4.jar,skipped,file exists
2025-12-03T14:21:20.967914+00:00,server,YUNG's Better Mineshafts,yungs-better-mineshafts,kVO57zxB,1.20-Forge-4.0.4,release,YungsBetterMineshafts-1.20-Forge-4.0.4.jar,https://cdn.modrinth.com/data/HjmxVlSr/versions/kVO57zxB/YungsBetterMineshafts-1.20-Forge-4.0.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\YungsBetterMineshafts-1.20-Forge-4.0.4.jar,skipped,file exists
